"mss","mu0","phi0","ppEffCrit","ppFutCrit","pmp","n1_targ","n2_targ","futOnly","enrScale","numAlt","trr1","trr2","trr3","trr4","trr5","rr1","rr2","rr3","rr4","rr5","FWER","nerr","fut1","fut2","fut3","fut4","fut5","aveSS1","aveSS2","aveSS3","aveSS4","aveSS5","medSS1","medSS2","medSS3","medSS4","medSS5","minSS1","minSS2","minSS3","minSS4","minSS5","maxSS1","maxSS2","maxSS3","maxSS4","maxSS5","aveSSovr","PM1","PM2","PM3","PM4","PM5","SP1","SP2","SP3","SP4","SP5","PP1","PP2","PP3","PP4","PP5","BIAS1","BIAS2","BIAS3","BIAS4","BIAS5","MSE1","MSE2","MSE3","MSE4","MSE5","aveDur","esProb1","esProb2","nbCont1","nbCont2"
4,0.45,1,0.985,0.275,2,7,16,1,0.5,0,0.15,0.15,0.15,0.15,0.15,0.01012,0.01076,0.01076,0.01028,0.01068,0.05036,1.04447974583002,0.72104,0.71524,0.70884,0.71272,0.7144,11.85632,11.9306,12.00448,11.98348,11.95124,9,9,9,9,9,4,4,4,4,4,41,41,39,42,38,59.72612,0.14796578218582,0.148066527184218,0.148472175565352,0.148529749704655,0.147961916653749,0.115638857899088,0.115892046874935,0.116450986264381,0.116589799206191,0.115830663878211,0.439291662050857,0.439845296260998,0.441016590099085,0.441732060475498,0.43952008237877,-0.00203421781417968,-0.00193347281578244,-0.00152782443464703,-0.00147025029534468,-0.00203808334625106,0.00481514070941901,0.0048756020640891,0.0049677429921743,0.00495200374387479,0.00483183925002734,9.87462187408725,0.23096,0.76904,1.41768,1.37516
4,0.45,1,0.985,0.275,2,7,16,1,0.5,1,0.45,0.15,0.15,0.15,0.15,0.64944,0.01244,0.0124,0.0116,0.0114,0.04588,1.04272013949433,0.12032,0.73828,0.73956,0.74376,0.7388,13.98956,14.45456,14.44496,14.36756,14.50336,15,11,11,11,11,4,4,4,4,4,30,50,53,55,52,71.76,0.424145512099751,0.15277715676502,0.151762432332865,0.151722238931336,0.151826001905905,0.441122075511967,0.120903064160365,0.119694177686054,0.119558745669849,0.120117835313062,0.904397108275819,0.461143972514693,0.45683331272165,0.45748826227889,0.458164762074756,-0.0258544879002489,0.00277715676502009,0.00176243233286467,0.00172223893133577,0.00182600190590481,0.0290288005929921,0.00463647627865935,0.00469042913456526,0.00456676404260923,0.00458553645664697,14.5595368867508,0.14128,0.85872,1.82448,1.222
4,0.45,1,0.985,0.275,2,7,16,1,0.5,2,0.45,0.45,0.15,0.15,0.15,0.71944,0.718,0.0134,0.01364,0.01248,0.03852,1.02596053997923,0.10988,0.11468,0.74472,0.73988,0.74036,16.53452,16.35736,16.56844,16.70256,16.63788,17,17,13,13,13,4,4,4,4,4,42,39,59,59,61,82.80076,0.423190377121669,0.423241519825387,0.154782099252527,0.15536777402763,0.155150790153512,0.431478141578762,0.431358280836081,0.122137922607097,0.12288856295572,0.122665973966149,0.919377823731178,0.917652870322281,0.470645337027133,0.473029490923502,0.472528354352774,-0.02680962287833,-0.0267584801746123,0.00478209925252711,0.00536777402762992,0.00515079015351179,0.0229163184828047,0.0231361121350596,0.00455518697778134,0.00455108455395806,0.00451287889266592,17.5508343220701,0.08172,0.91828,2.43688,1.07352
4,0.45,1,0.985,0.275,2,7,16,1,0.5,3,0.45,0.45,0.45,0.15,0.15,0.77436,0.77616,0.78176,0.01568,0.0142,0.02944,1.01494565217391,0.09532,0.09708,0.09148,0.73208,0.73344,18.4154,18.4428,18.49524,18.63976,18.57124,19,19,19,14,14,4,4,4,4,4,44,43,44,61,65,92.56444,0.428681818028394,0.428327076433936,0.429794749389137,0.158191169051636,0.157507195127637,0.431855190300938,0.431256675573713,0.433411342733688,0.124446323660162,0.123481551057389,0.933598975968383,0.933213174642865,0.93541426156466,0.48360857230099,0.48097985638104,-0.021318181971608,-0.0216729235660635,-0.0202052506108617,0.00819116905163582,0.00750719512763729,0.0188039021187773,0.0187825762951607,0.0185814362573364,0.00466073399781334,0.00466917870439702,19.6487798441679,0.05036,0.94964,3.1344,0.88844
4,0.45,1,0.985,0.275,2,7,16,1,0.5,4,0.45,0.45,0.45,0.45,0.15,0.82096,0.81864,0.82352,0.82328,0.01956,0.01956,1,0.08104,0.08072,0.07936,0.08236,0.72144,20.1064,20.19036,20.17716,20.11016,20.55192,21,21,21,21,15,4,4,4,4,4,44,44,46,46,70,101.136,0.433215776270378,0.432374604606063,0.434058218726574,0.433880746949616,0.161998408583712,0.43274136281699,0.431462485050622,0.433542927281899,0.433483958868731,0.126159911149171,0.945080646898015,0.946028174687548,0.947169335116967,0.944293097618931,0.495459890675096,-0.0167842237296236,-0.0176253953939353,-0.0159417812734251,-0.0161192530503826,0.0119984085837119,0.0157107250386183,0.0153987867834642,0.0152121834090526,0.0157648314365403,0.0051207859699346,21.2877893688545,0.03652,0.96348,3.83312,0.64912
4,0.45,1,0.985,0.275,2,7,16,1,0.5,5,0.45,0.45,0.45,0.45,0.45,0.86804,0.86804,0.86964,0.87008,0.87024,0,0,0.0644,0.0624,0.06184,0.06272,0.0598,21.8034,21.80272,21.797,21.7798,21.87096,23,23,23,23,23,4,4,4,4,4,48,46,46,49,45,109.05388,0.44061465607293,0.440135355635432,0.442448991675223,0.441249259724624,0.441856917996177,0.437058579312565,0.436539285071738,0.439538003378589,0.437826790841563,0.438742774082657,0.958508268624244,0.958683687500546,0.959609121637355,0.958371763630075,0.960476503707649,-0.00938534392706887,-0.00986464436456745,-0.00755100832477782,-0.00875074027537676,-0.00814308200382323,0.0125279891361051,0.0126305160637575,0.0126456682738178,0.012818915231767,0.0124373761593872,22.7250323962295,0.04296,0.95704,4.49644,0.3428
4,0.45,1,0.985,0.275,2,7,16,1,2,0,0.15,0.15,0.15,0.15,0.15,0.01108,0.01096,0.00984,0.00988,0.01172,0.05076,1.05358550039401,0.71308,0.71184,0.7148,0.71348,0.71524,11.92068,11.94408,11.98596,12.00484,11.94304,9,9,9,9,9,4,4,4,4,4,40,37,43,42,40,59.7986,0.147731592923703,0.148163437304839,0.147871626399359,0.147737300844676,0.14759300362077,0.115386848344227,0.115994030448915,0.115813845300579,0.115749768566243,0.115339354710669,0.438378391181527,0.440154596463103,0.440003417292471,0.439167705917552,0.437937846546089,-0.00226840707629672,-0.00183656269516178,-0.00212837360064061,-0.00226269915532358,-0.0024069963792302,0.00494630146711415,0.00502363913370014,0.00484255405583428,0.00486897812863636,0.0049772099560399,19.765376538913,0.2288,0.7712,1.42068,1.37808
4,0.45,1,0.985,0.275,2,7,16,1,2,1,0.45,0.15,0.15,0.15,0.15,0.90328,0.01316,0.01444,0.01412,0.01396,0.0536,1.03880597014925,0.06924,0.63596,0.64308,0.64,0.6358,31.85936,11.0238,10.97348,10.98736,11.07692,34,9,9,9,9,4,4,4,4,4,68,38,41,35,35,75.92092,0.43394832301533,0.155185353295105,0.154910199721924,0.155248181529525,0.155210762206979,0.444340990766778,0.112242454146408,0.111575200671418,0.112037670795281,0.112421360980054,0.969363327107328,0.448153262557587,0.447054092745923,0.448519003766483,0.448120102902112,-0.0160516769846703,0.00518535329510553,0.00491019972192378,0.00524818152952592,0.00521076220697953,0.0123172749889586,0.00619526201670902,0.00622031870882983,0.00618217994140213,0.00626741057585924,16.7132252969004,0.1284,0.8716,2.25916,1.41696
4,0.45,1,0.985,0.275,2,7,16,1,2,2,0.45,0.45,0.15,0.15,0.15,0.9022,0.902,0.01752,0.01984,0.01796,0.0534,1.03595505617978,0.06048,0.05964,0.58076,0.57444,0.57384,29.22944,29.20184,10.52512,10.54664,10.55392,30,30,9,9,9,4,4,4,4,4,62,62,35,35,35,90.05696,0.436101156845755,0.436155809993262,0.16189242436599,0.163572439028841,0.163107324967211,0.442972008224783,0.443010033807297,0.109429223966692,0.111517766464036,0.110922846206204,0.969799215628677,0.969774302653766,0.458814751442873,0.463706935151112,0.462511469655767,-0.0138988431542447,-0.0138441900067396,0.0118924243659908,0.0135724390288407,0.0131073249672117,0.0113739995230453,0.0113458055586529,0.00723541629573286,0.00749960108189102,0.00732565470024707,15.1671909840026,0.09464,0.90536,2.9762,1.29132
4,0.45,1,0.985,0.275,2,7,16,1,2,3,0.45,0.45,0.45,0.15,0.15,0.8962,0.89696,0.89376,0.02448,0.02404,0.04736,1.02449324324324,0.05752,0.05648,0.05744,0.53744,0.53708,26.82748,26.87176,26.83308,9.93576,9.9028,28,28,28,9,9,4,4,4,4,4,61,68,67,35,31,100.37088,0.438469206917557,0.43795308551958,0.436945138653924,0.17115547632735,0.171248496468848,0.442279113453169,0.441807840730973,0.440389395978372,0.108665977656276,0.108534786545886,0.967929344202859,0.968229259337621,0.967967194261611,0.47583046627742,0.476226945479276,-0.0115307930824431,-0.012046914480421,-0.0130548613460762,0.0211554763273506,0.0212484964688472,0.0112274934775163,0.0110865736899194,0.0111914804748354,0.0086665443056107,0.00863254486018554,13.8961893567177,0.08196,0.91804,3.52584,1.0186
4,0.45,1,0.985,0.275,2,7,16,1,2,4,0.45,0.45,0.45,0.45,0.15,0.88056,0.88608,0.88824,0.88712,0.02824,0.02824,1,0.06236,0.05984,0.05644,0.05468,0.51716,24.1866,24.27772,24.3298,24.32892,9.05768,25,25,25,25,8,4,4,4,4,4,69,60,60,62,28,106.18072,0.438861990304607,0.440798068113762,0.44138596720438,0.440546761235477,0.180418248875962,0.439014317382276,0.44154932724968,0.442239726562909,0.441205573869695,0.103878363362844,0.963409056566283,0.963785743848105,0.966302247573153,0.966445516382856,0.492576190289338,-0.0111380096953944,-0.00920193188623867,-0.00861403279561993,-0.00945323876452359,0.0304182488759624,0.0118625541873548,0.0119049308638276,0.0114234870750541,0.0114247473177685,0.00962988044949493,12.5985161317579,0.07596,0.92404,3.96672,0.67928
4,0.45,1,0.985,0.275,2,7,16,1,2,5,0.45,0.45,0.45,0.45,0.45,0.86932,0.8712,0.87056,0.86996,0.8668,0,0,0.06072,0.06072,0.06288,0.06172,0.06368,21.83796,21.82888,21.82224,21.83148,21.78364,23,23,23,23,23,4,4,4,4,4,47,45,46,44,44,109.1042,0.441287959390396,0.441226776402177,0.441276194138836,0.44156711325881,0.440585081561196,0.437909729070842,0.437935779065218,0.438017571459377,0.438525081954703,0.436909766816079,0.960139954410109,0.960136631840764,0.959285392694987,0.960063619152727,0.959239277429337,-0.00871204060960431,-0.00877322359782369,-0.008723805861164,-0.00843288674118865,-0.00941491843880403,0.0124581266557217,0.0123122067530853,0.0125319602107907,0.0124241933659475,0.0125412014060465,11.3778433984282,0.04168,0.95832,4.5054,0.34244
4,0.45,1,0.985,0.275,4,7,16,1,1,0,0.15,0.15,0.15,0.15,0.15,0.01624,0.01352,0.0126,0.01288,0.01336,0.0668,1.02694610778443,0.65804,0.66096,0.65856,0.65892,0.65468,12.81036,12.80476,12.85448,12.82784,12.86788,9,9,9,9,9,4,4,4,4,4,40,38,45,40,42,64.16532,0.149122088714345,0.148167415071508,0.148535608561354,0.147849758202951,0.148969679316766,0.114513754279711,0.113358660397637,0.113937948497852,0.113132565452857,0.114424693821179,0.435052830892,0.433255153089034,0.435557137157609,0.431981029788089,0.435992183908767,-0.000877911285655601,-0.00183258492849179,-0.00146439143864638,-0.00215024179704934,-0.00103032068323469,0.00591636371686365,0.00568615780713868,0.00550739242591045,0.00563334195806382,0.00569795736849957,10.6532880373458,0.13296,0.86704,1.6958,1.64024
4,0.45,1,0.985,0.275,4,7,16,1,1,1,0.45,0.15,0.15,0.15,0.15,0.82608,0.01344,0.01392,0.0132,0.0144,0.05344,1.02844311377246,0.08256,0.65588,0.66248,0.6644,0.6586,20.88256,12.83,12.77372,12.75936,12.8006,22,9,9,9,9,4,4,4,4,4,46,39,39,40,40,72.04624,0.438976858289969,0.149309951445991,0.149918516931782,0.149174751448767,0.149947133203965,0.440334224490156,0.112875404798761,0.113577347154033,0.112830943943228,0.113868724132518,0.944049112159465,0.436184378350911,0.437211733515134,0.435276752177606,0.437891311148572,-0.0110231417100312,-0.000690048554009559,-8.14830682178755e-05,-0.000825248551233038,-5.28667960348862e-05,0.018418112875091,0.00571493363375082,0.00575620545407202,0.00568467938664854,0.00579746078684118,10.9289610265768,0.09744,0.90256,2.18912,1.39504
4,0.45,1,0.985,0.275,4,7,16,1,1,2,0.45,0.45,0.15,0.15,0.15,0.82576,0.81696,0.01512,0.014,0.01532,0.04364,1.01833180568286,0.08428,0.08716,0.66112,0.65584,0.65632,21.15156,21.05556,12.79112,12.85684,12.90364,22,22,9,9,9,4,4,4,4,4,46,47,45,43,45,80.75872,0.438630256421644,0.43518602283791,0.150518196039848,0.151597675732405,0.151880742155752,0.438707034760486,0.434904850396136,0.112621983702305,0.113969454450471,0.114543818623593,0.945297043288028,0.94243090462704,0.437824698106289,0.442204840253055,0.443243218722618,-0.0113697435783558,-0.0148139771620877,0.000518196039848477,0.00159767573240477,0.00188074215575197,0.0175192787767021,0.0179387181886895,0.00585868526207004,0.00582141360845317,0.0058237090869404,11.1296677401698,0.07192,0.92808,2.73264,1.16812
4,0.45,1,0.985,0.275,4,7,16,1,1,3,0.45,0.45,0.45,0.15,0.15,0.82308,0.82412,0.82648,0.01376,0.01492,0.02836,1.01128349788434,0.0858,0.08632,0.08496,0.66116,0.65936,21.30508,21.40596,21.28212,12.8196,12.82712,22,23,22,9,9,4,4,4,4,4,47,50,47,42,43,89.63988,0.435661966950719,0.43631295513919,0.436866874638792,0.151991224879099,0.15186875960399,0.434317573633307,0.434956599656372,0.435608351628795,0.112831923064543,0.11254917578161,0.94440030339661,0.944104294631531,0.944635389581246,0.44199333436282,0.441554937572918,-0.0143380330492809,-0.0136870448608084,-0.0131331253612075,0.00199122487909952,0.00186875960399001,0.0169094940629411,0.0170874654570463,0.0169690015163062,0.00594231888603706,0.00598810858778303,11.2895293928525,0.05436,0.94564,3.2848,0.92004
4,0.45,1,0.985,0.275,4,7,16,1,1,4,0.45,0.45,0.45,0.45,0.15,0.82452,0.82348,0.8258,0.83004,0.01524,0.01524,1,0.08856,0.082,0.0862,0.08356,0.65704,21.45316,21.49048,21.47552,21.5766,12.88212,22,22,22,23,9,4,4,4,4,4,45,43,47,44,40,98.87788,0.435477543543816,0.435923465781054,0.435122583375062,0.437345215231526,0.153991992153361,0.432958513110075,0.433492436642929,0.432586374585077,0.43506609494947,0.113465554316496,0.943673805293791,0.946778880072235,0.943987516212903,0.946246151086448,0.447619485244106,-0.014522456456184,-0.0140765342189464,-0.0148774166249392,-0.0126547847684746,0.0039919921533605,0.0166874886353674,0.0161907152933144,0.0165809537897124,0.0163514295805224,0.00606476586523006,11.3917710779672,0.04132,0.95868,3.86376,0.68356
4,0.45,1,0.985,0.275,4,7,16,1,1,5,0.45,0.45,0.45,0.45,0.45,0.83004,0.8308,0.83176,0.82832,0.83348,0,0,0.08608,0.08768,0.08496,0.08796,0.0846,21.629,21.58628,21.5844,21.48724,21.65892,23,23,23,22,23,4,4,4,4,4,44,46,43,50,46,107.94584,0.435684190914614,0.436799739069375,0.43584219035687,0.43527077185964,0.436860014230664,0.4321200267241,0.433335884474262,0.432308338624986,0.431494170541616,0.433483049438906,0.945433935489675,0.944961011492899,0.945436917171637,0.943767712878902,0.946243012113566,-0.0143158090853877,-0.0132002609306216,-0.0141578096431287,-0.0147292281403599,-0.0131399857693369,0.0160473673197013,0.0162215139591678,0.0159356968421804,0.0162117918549207,0.0159130612509585,11.4483055494494,0.03276,0.96724,4.4322,0.41432
4,0.45,1,0.985,0.275,4,7,16,1,1,3,0.05,0.15,0.25,0.35,0.45,0,0.01496,0.17488,0.52996,0.82232,0.01496,1,0.917,0.66032,0.39648,0.19648,0.08544,8.73124,12.8042,16.96812,19.78796,21.24384,8,9,19,22,22,4,4,4,4,4,37,42,44,46,49,79.53536,0.0914669908730067,0.151204178391428,0.231174454786949,0.332120931202374,0.435264826115829,0.0379285734537866,0.113242253655655,0.20796766215259,0.322341813480883,0.435665877591411,0.221651866992268,0.441796609957913,0.680862359086223,0.856337630874777,0.943963325864987,0.0414669908730064,0.0012041783914281,-0.018825545213051,-0.0178790687976261,-0.0147351738841712,0.00422926570772817,0.0058217915994268,0.0119615958075756,0.0170617023312879,0.0173683061678127,11.230285379769,0.06004,0.93996,2.65404,1.20216
4,0.45,1,0.985,0.275,4,7,16,1,1,4,0.15,0.3,0.3,0.3,0.45,0.01428,0.3448,0.34228,0.33928,0.82368,0.01428,1,0.65396,0.28276,0.28804,0.28504,0.086,12.91096,18.75912,18.68656,18.71364,21.73168,9,21,21,21,23,4,4,4,4,4,40,44,44,44,48,90.80196,0.153572728759913,0.279260777051709,0.277892343397948,0.278250108640371,0.429953850619453,0.113694865736711,0.261978819717099,0.260125854806647,0.260692248253068,0.430251083352623,0.452628105418472,0.786342714777915,0.783183533169467,0.783290608761104,0.944283701217688,0.00357272875991326,-0.0207392229482895,-0.0221076566020508,-0.0217498913596298,-0.0200461493805483,0.00570984272591821,0.0137870101884409,0.0138614746964859,0.0140033471639673,0.0166177265546013,11.5139205593236,0.0246,0.9754,3.35964,1.53988
4,0.45,1,0.985,0.275,4,7,16,1,1,3,0.15,0.15,0.3,0.3,0.3,0.0136,0.01292,0.3392,0.33408,0.33888,0.02636,1.00606980273141,0.661,0.65796,0.28316,0.28688,0.28432,12.83612,12.90052,18.70832,18.61796,18.73156,9,9,21,21,21,4,4,4,4,4,45,41,42,45,42,81.79448,0.151438615467581,0.151049232553013,0.277772609770838,0.276539176268473,0.277622746828207,0.112911646515575,0.112662879688207,0.2625404168238,0.260938354331753,0.262318594373002,0.446205498657337,0.445650823194814,0.784280830495677,0.780172682181365,0.78379596657884,0.00143861546758083,0.00104923255301235,-0.0222273902291614,-0.0234608237315262,-0.0223772531717937,0.00560296081957865,0.00558357040900802,0.0140245945845033,0.0142546754785555,0.0139728823795021,11.4551248045843,0.03304,0.96696,2.795,1.788
4,0.45,1,0.985,0.275,4,7,16,1,0.5,0,0.15,0.15,0.15,0.15,0.15,0.01456,0.01468,0.0136,0.01308,0.01408,0.06816,1.02699530516432,0.65816,0.65312,0.66208,0.6578,0.66528,12.833,12.9228,12.76868,12.86452,12.70228,9,9,9,9,9,4,4,4,4,4,41,40,39,41,41,64.09128,0.147771761233772,0.149000460710101,0.147735078060121,0.148598863199106,0.147604398317793,0.112990529285443,0.114458576210262,0.112673224606119,0.114058793108968,0.112567077028434,0.431708691315571,0.436160500524339,0.431075450264819,0.434969246068844,0.43006313069555,-0.00222823876622772,-0.000999539289899351,-0.00226492193987905,-0.00140113680089369,-0.00239560168220692,0.00575898269830933,0.00576152969168238,0.00589338085677248,0.0057704986135435,0.00578502319888358,10.6249659875132,0.1342,0.8658,1.68864,1.63356
4,0.45,1,0.985,0.275,4,7,16,1,0.5,1,0.45,0.15,0.15,0.15,0.15,0.70316,0.01368,0.01336,0.01284,0.01348,0.052,1.02615384615385,0.08932,0.7084,0.70748,0.70648,0.70156,14.16012,15.10432,15.16712,15.1402,15.2472,15,11,11,11,11,4,4,4,4,4,33,50,51,57,57,74.81896,0.439376548630559,0.148847557109577,0.148498140944154,0.14934592342011,0.149106341571764,0.441384415551045,0.118376461655572,0.118153981731082,0.119098716442247,0.118908724046416,0.915529185253788,0.442296537217686,0.441575268292088,0.444204341255932,0.443317194153001,-0.0106234513694402,-0.00115244289042239,-0.00150185905584654,-0.000654076579890508,-0.000893658428236213,0.0267232322042886,0.005019673565907,0.00509187665130915,0.00519359394795354,0.00504206346766845,14.7135610775422,0.1014,0.8986,2.00196,1.33024
4,0.45,1,0.985,0.275,4,7,16,1,0.5,2,0.45,0.45,0.15,0.15,0.15,0.74816,0.75112,0.01288,0.01296,0.01456,0.03956,1.02123356926188,0.09,0.08824,0.73276,0.73036,0.7272,16.67748,16.77388,16.86812,16.85592,16.9634,17,18,13,13,13,4,4,4,4,4,40,39,60,66,57,84.1388,0.434948204820762,0.436048189956057,0.149881175841997,0.149485811449833,0.151032242114252,0.434336189260971,0.435592665544153,0.122011054095774,0.121380844972553,0.123378431871296,0.924202822065241,0.926937515571227,0.450504052408527,0.449158381231533,0.454553597099866,-0.0150517951792388,-0.0139518100439441,-0.000118824158003606,-0.000514188550166998,0.0010322421142528,0.0225245209016979,0.0221226094513321,0.00471469936131688,0.00469696074759246,0.00475505005483642,17.6074160545412,0.06752,0.93248,2.52236,1.09176
4,0.45,1,0.985,0.275,4,7,16,1,0.5,3,0.45,0.45,0.45,0.15,0.15,0.7812,0.77572,0.77968,0.01172,0.01212,0.02368,1.00675675675676,0.08864,0.09124,0.09084,0.754,0.74616,18.62832,18.61644,18.5728,18.12656,18.26664,19,19,19,14,14,4,4,4,4,4,41,42,47,62,61,92.21076,0.435055573327857,0.433418657208467,0.433923772247531,0.150725544817192,0.150953178613992,0.433108008577858,0.431155715609669,0.43177968850759,0.124222876545663,0.124666585914417,0.93311774789956,0.930807150436442,0.931836170833863,0.455510340761057,0.456039553797026,-0.0149444266721417,-0.016581342791534,-0.016076227752468,0.000725544817192203,0.000953178613991901,0.0197784827357996,0.0200765745421,0.0199211500631189,0.00453175198964644,0.0045008663890063,19.736862468736,0.04744,0.95256,3.115,0.86868
4,0.45,1,0.985,0.275,4,7,16,1,0.5,4,0.45,0.45,0.45,0.45,0.15,0.80156,0.80372,0.8064,0.80452,0.01328,0.01328,1,0.0914,0.08964,0.08524,0.08944,0.76496,20.12,20.16408,20.22396,20.15248,19.4046,21,21,21,21,14,4,4,4,4,4,44,48,45,46,62,100.06512,0.433653835669891,0.434050487438629,0.435369833140885,0.434152260221453,0.15224698056188,0.430398271713014,0.430873293737327,0.43246632355478,0.431021174823958,0.127133444567399,0.936903546848551,0.937405154185208,0.940303424035529,0.938051239825567,0.462655281787062,-0.0163461643301107,-0.0159495125613721,-0.0146301668591129,-0.0158477397785468,0.00224698056188024,0.0180324584349398,0.0179412869182871,0.0175894619794969,0.0178483150966012,0.00444868171669361,21.4180293091439,0.03404,0.96596,3.76816,0.64984
4,0.45,1,0.985,0.275,4,7,16,1,0.5,5,0.45,0.45,0.45,0.45,0.45,0.832,0.83128,0.83048,0.83108,0.83112,0,0,0.08336,0.08316,0.08556,0.08496,0.0872,21.64332,21.66248,21.5962,21.61268,21.57592,23,23,23,23,23,4,4,4,4,4,41,46,45,44,44,108.0906,0.437410024642744,0.437036900998985,0.435140008381282,0.436301477565386,0.435745347434457,0.434071740283258,0.433602068386354,0.4314753685254,0.432783959315302,0.432203605957391,0.947257327237608,0.946254669159575,0.945444056579398,0.945452449958906,0.945479959103051,-0.0125899753572571,-0.0129630990010137,-0.0148599916187184,-0.0136985224346129,-0.0142546525655431,0.0158288558091191,0.0159660492434621,0.0160852864424899,0.0159513995509966,0.0158948961618575,22.8900929562385,0.03224,0.96776,4.44148,0.4198
4,0.45,1,0.985,0.275,4,7,16,1,2,0,0.15,0.15,0.15,0.15,0.15,0.0144,0.014,0.01324,0.01688,0.0146,0.07068,1.03452178834182,0.6654,0.65748,0.66032,0.65484,0.66132,12.72556,12.82172,12.7946,12.89048,12.8252,9,9,9,9,9,4,4,4,4,4,39,45,42,39,40,64.05756,0.14771377078643,0.14906524036652,0.148166230706458,0.149707277153953,0.14838843632867,0.11267445060684,0.114335272367322,0.113278515543372,0.115341618185727,0.113760609074502,0.431412364933057,0.436507431013013,0.432996020974631,0.437161368787671,0.433687169942594,-0.00228622921357015,-0.000934759633480581,-0.00183376929354162,-0.000292722846046965,-0.00161156367132967,0.00570754736116273,0.00576275734091666,0.00570410071098377,0.00592952685809308,0.0057168818030246,21.2014131619913,0.13908,0.86092,1.68568,1.62752
4,0.45,1,0.985,0.275,4,7,16,1,2,1,0.45,0.15,0.15,0.15,0.15,0.92576,0.01548,0.0166,0.01428,0.01492,0.06004,1.02065289806795,0.04988,0.63048,0.63092,0.62856,0.6296,32.4236,11.06868,11.07608,11.1032,11.0878,34,9,9,9,9,4,4,4,4,4,69,42,39,38,39,76.75936,0.443672078978462,0.153012060712727,0.153772335332003,0.153263590214888,0.153689711246009,0.44550934518917,0.11239826654074,0.113395583889326,0.112837665569064,0.113360660404954,0.97628366417034,0.437797798841381,0.439487380749956,0.439147329116656,0.439381767595011,-0.0063279210215359,0.00301206071272647,0.00377233533200319,0.00326359021488895,0.00368971124600913,0.0105059534592104,0.00674414902132746,0.00695318562356731,0.00663919795649793,0.00692613806571607,16.8898492975431,0.11456,0.88544,2.313,1.44352
4,0.45,1,0.985,0.275,4,7,16,1,2,2,0.45,0.45,0.15,0.15,0.15,0.90144,0.90056,0.01468,0.01464,0.01436,0.04308,1.01392757660167,0.059,0.06076,0.60856,0.60776,0.60348,28.8566,28.82108,10.15292,10.14912,10.22068,30,30,8,8,8,4,4,4,4,4,66,61,42,37,33,88.2004,0.442587955745264,0.442264853119575,0.155639399620905,0.155590906470731,0.156188220722117,0.443403613338302,0.442999686423979,0.110293288420305,0.110174610858693,0.111098480719668,0.969165641633051,0.968070912658942,0.438035536341725,0.43891409615647,0.44112822673805,-0.00741204425473651,-0.00773514688042513,0.00563939962090421,0.0055909064707303,0.00618822072211641,0.0120055444284165,0.0121364264141306,0.00754764857258488,0.00735116869791713,0.00736818468853561,15.0068707759919,0.10012,0.89988,2.87016,1.21476
4,0.45,1,0.985,0.275,4,7,16,1,2,3,0.45,0.45,0.45,0.15,0.15,0.88352,0.8878,0.8824,0.01724,0.01564,0.03248,1.01231527093596,0.0662,0.0622,0.06512,0.58228,0.58672,26.41244,26.51008,26.44384,9.45152,9.45524,27,27,27,8,8,4,4,4,4,4,62,57,60,33,32,98.27312,0.440744437085813,0.441758168877159,0.44012936684866,0.158168039408538,0.157385629519513,0.44050024908976,0.441561563353185,0.439733599127987,0.107916373950847,0.107025896749948,0.963093939691882,0.96525092951423,0.963622694544026,0.439185803711457,0.438814416026391,-0.0092555629141862,-0.00824183112283984,-0.00987063315133969,0.00816803940853696,0.00738562951951343,0.0130311152244277,0.0126176112980194,0.0129097848174253,0.00819925526159379,0.00774370100648889,13.7833446223149,0.08512,0.91488,3.4012,0.95088
4,0.45,1,0.985,0.275,4,7,16,1,2,4,0.45,0.45,0.45,0.45,0.15,0.85868,0.8634,0.86276,0.86324,0.01868,0.01868,1,0.07352,0.07292,0.07252,0.0712,0.55644,24.07564,24.10256,24.1828,24.15064,8.73632,25,25,25,25,7,4,4,4,4,4,59,56,64,59,28,105.24796,0.437679304000013,0.440306254521686,0.439518149854031,0.439647558908936,0.160019093762761,0.435936728632961,0.438828027291164,0.437872655452919,0.438099977774817,0.103834249976601,0.956911394062732,0.957276748728531,0.956334431158816,0.957588330898338,0.440005715637871,-0.0123206959999872,-0.00969374547831456,-0.0104818501459687,-0.0103524410910658,0.0100190937627601,0.0139138031902148,0.0140454056515976,0.0141677995507096,0.0139803207570851,0.00836578593685652,12.6469854205453,0.06848,0.93152,3.904,0.68664
4,0.45,1,0.985,0.275,4,7,16,1,2,5,0.45,0.45,0.45,0.45,0.45,0.8272,0.83184,0.83264,0.83276,0.83372,0,0,0.0894,0.08444,0.0858,0.08508,0.08508,21.53644,21.5834,21.59128,21.60628,21.61636,23,23,23,23,23,4,4,4,4,4,46,47,46,45,45,107.93376,0.434879984133027,0.435586194799493,0.436752724728547,0.436576468041558,0.436758387323401,0.431121463140242,0.432051867199407,0.433318373075854,0.433119925024469,0.433305584408959,0.942559078154606,0.94603235530077,0.945717376966573,0.946301719616732,0.946368728649601,-0.0151200158669736,-0.0144138052005069,-0.0132472752714537,-0.0134235319584416,-0.0132416126766005,0.0165651166384737,0.0158516703306504,0.0160643169403172,0.0158981647378698,0.0159372212619087,11.4474299830941,0.03384,0.96616,4.42752,0.41204
